n1.name,n1.identifier,n2.name,n2.identifier,r.cell_line,r.pubmed_id,r.source,r.statistic_score
HRAS,3265,NEDD4L,23327,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,METRNL,284207,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,RIOK1,83732,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,NLRC4,58484,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,NCAPD2,9918,DLD-1,19490893,GenomeRNAi,0.488
HRAS,3265,SPATA17,128153,DLD-1,19490893,GenomeRNAi,0.467
HRAS,3265,IFT80,57560,DLD-1,19490893,GenomeRNAi,0.506
HRAS,3265,SRSF8,10929,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,RPL4,6124,DLD-1,19490893,GenomeRNAi,0.476
HRAS,3265,ZMYM5,9205,DLD-1,19490893,GenomeRNAi,0.479
HRAS,3265,UBA6,55236,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,RNF128,79589,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,MPHOSPH10,10199,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,NKAP,79576,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,TMEM135,65084,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,OR4K1,79544,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,LRRTM2,26045,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,RPIA,22934,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,PSMA7,5688,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,LIG3,3980,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,SKP1,6500,DLD-1,19490893,GenomeRNAi,0.461
HRAS,3265,STRADA,92335,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,IKZF2,22807,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,VPS53,55275,DLD-1;DLD-1,19490893,GenomeRNAi,0.557
HRAS,3265,TRIM52,84851,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,MRPL23,6150,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,PDSS2,57107,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,TK2,7084,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,TCHHL1,126637,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,RASL11A,387496,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,TOGARAM1,23116,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,KCNJ3,3760,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,TAOK1,57551,DLD-1;DLD-1,19490893,GenomeRNAi,0.527
HRAS,3265,SULT1B1,27284,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,NOL3,8996,DLD-1,19490893,GenomeRNAi,0.467
HRAS,3265,ZC3H18,124245,DLD-1;DLD-1,19490893,GenomeRNAi,0.551
HRAS,3265,OTOF,9381,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,PRKCSH,5589,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,MN1,4330,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,OR2B11,127623,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,TUBGCP3,10426,DLD-1;DLD-1,19490893,GenomeRNAi,0.509
HRAS,3265,KCTD3,51133,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,PKD1L3,342372,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,ZNF550,162972,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,POU4F1,5457,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,METTL14,57721,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,MYL12B,103910,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,KCNG4,93107,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,LGALSL,29094,DLD-1;DLD-1,19490893,GenomeRNAi,0.509
HRAS,3265,PRTN3,5657,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,USP39,10713,DLD-1;DLD-1,19490893,GenomeRNAi,0.512
HRAS,3265,RNF166,115992,DLD-1,19490893,GenomeRNAi,0.467
HRAS,3265,ZBTB8OS,339487,DLD-1;DLD-1,19490893,GenomeRNAi,0.512
HRAS,3265,UTP15,84135,DLD-1;DLD-1,19490893,GenomeRNAi,0.512
HRAS,3265,WFDC13,164237,DLD-1,19490893,GenomeRNAi,0.497
HRAS,3265,MAP3K1,4214,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,SP4,6671,DLD-1,19490893,GenomeRNAi,0.467
HRAS,3265,IFI6,2537,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,WAC,51322,DLD-1;DLD-1,19490893,GenomeRNAi,0.515
HRAS,3265,OR5M9,390162,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,NUP160,23279,DLD-1,19490893,GenomeRNAi,0.488
HRAS,3265,MKI67,4288,DLD-1;DLD-1,19490893,GenomeRNAi,0.527
HRAS,3265,RAPGEF2,9693,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,ZCCHC24,219654,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,C4orf46,201725,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,HSPA9,3313,DLD-1,19490893,GenomeRNAi,0.47
HRAS,3265,NCKAP1,10787,DLD-1,19490893,GenomeRNAi,0.467
HRAS,3265,XRCC1,7515,DLD-1,19490893,GenomeRNAi,0.473
HRAS,3265,POLDIP3,84271,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,MAGEC3,139081,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,ADGRL1,22859,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,OR4C16,219428,DLD-1;DLD-1,19490893,GenomeRNAi,0.524
HRAS,3265,SRSF9,8683,DLD-1,19490893,GenomeRNAi,0.479
HRAS,3265,IARS1,3376,DLD-1,19490893,GenomeRNAi,0.476
HRAS,3265,PPP2R1B,5519,DLD-1,19490893,GenomeRNAi,0.488
HRAS,3265,XKR6,286046,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,KLRD1,3824,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,REG1A,5967,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,NOP10,55505,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,RFC3,5983,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,SLC26A6,65010,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,KRT72,140807,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,RPL39,6170,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,ORC5,5001,DLD-1,19490893,GenomeRNAi,0.506
HRAS,3265,NUP93,9688,DLD-1;DLD-1,19490893,GenomeRNAi,0.545
HRAS,3265,NRDC,4898,DLD-1,19490893,GenomeRNAi,0.467
HRAS,3265,ODF3L1,161753,DLD-1;DLD-1,19490893,GenomeRNAi,0.521
HRAS,3265,PKIA,5569,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,PRR4,11272,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,KIF14,9928,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,SPHK1,8877,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,ZFYVE16,9765,DLD-1,19490893,GenomeRNAi,0.473
HRAS,3265,PROM1,8842,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,R3HDM2,22864,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,SLC25A26,115286,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,KCNA10,3744,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,ZNF695,57116,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,MCM6,4175,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,ZNF579,163033,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,KALRN,8997,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,STT3A,3703,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,POU4F3,5459,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,PSMA6,5687,DLD-1,19490893,GenomeRNAi,0.461
HRAS,3265,IL22RA2,116379,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,PGBD2,267002,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,RASGRF2,5924,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,OAF,220323,DLD-1,19490893,GenomeRNAi,0.461
HRAS,3265,PAFAH1B1,5048,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,UBA2,10054,DLD-1;DLD-1,19490893,GenomeRNAi,0.512
HRAS,3265,KHDRBS3,10656,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,SLU7,10569,DLD-1;DLD-1,19490893,GenomeRNAi,0.512
HRAS,3265,SLC7A5,8140,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,ST8SIA3,51046,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,POLR3B,55703,DLD-1,19490893,GenomeRNAi,0.47
HRAS,3265,PSMD6,9861,DLD-1,19490893,GenomeRNAi,0.491
HRAS,3265,TRPM2,7226,DLD-1,19490893,GenomeRNAi,0.482
HRAS,3265,TRIM39,56658,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,NEFL,4747,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,UBE2D1,7321,DLD-1;DLD-1,19490893,GenomeRNAi,0.527
HRAS,3265,STK33,65975,DLD-1;8 cancer c,19490893;19490892,GenomeRNAi,0.551
HRAS,3265,POU2F2,5452,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,SF3A1,10291,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,ZFP2,80108,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,ZNF777,27153,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,SRP54,6729,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,THOC7,80145,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,RPGR,6103,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,LAMTOR3,8649,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,RAB29,8934,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,SLITRK2,84631,DLD-1,19490893,GenomeRNAi,0.47
HRAS,3265,CNOT9,9125,DLD-1,19490893,GenomeRNAi,0.476
HRAS,3265,ZNHIT3,9326,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,ITGA5,3678,DLD-1,19490893,GenomeRNAi,0.461
HRAS,3265,HUWE1,10075,DLD-1;DLD-1,19490893,GenomeRNAi,0.527
HRAS,3265,ATXN1L,342371,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,QARS1,5859,DLD-1,19490893,GenomeRNAi,0.524
HRAS,3265,LIN7C,55327,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,IL26,55801,DLD-1,19490893,GenomeRNAi,0.464
HRAS,3265,UBE2D4,51619,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,ELP1,8518,DLD-1,19490893,GenomeRNAi,0.473
HRAS,3265,SRXN1,140809,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,ZNF260,339324,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,KMT5B,51111,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,HSPD1,3329,DLD-1,19490893,GenomeRNAi,0.461
HRAS,3265,MID1,4281,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,PRLR,5618,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,MYH15,22989,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,IREB2,3658,DLD-1,19490893,GenomeRNAi,0.461
HRAS,3265,ZGPAT,84619,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,VMP1,81671,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,JAK1,3716,DLD-1,19490893,GenomeRNAi,0.461
HRAS,3265,ZNF33A,7581,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,MYBL2,4605,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,NDC1,55706,DLD-1,19490893,GenomeRNAi,0.488
HRAS,3265,ETFBKMT,254013,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,SCN8A,6334,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,RAD9B,144715,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,TAF5,6877,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,KRTAP11-1,337880,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,SUV39H2,79723,DLD-1,19490893,GenomeRNAi,0.482
HRAS,3265,MTX2,10651,DLD-1,19490893,GenomeRNAi,0.482
HRAS,3265,OR4E2,26686,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,PSKH2,85481,DLD-1,19490893,GenomeRNAi,0.461
HRAS,3265,MMUT,4594,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,ZCCHC13,389874,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,U2AF1,7307,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,SEH1L,81929,DLD-1;DLD-1,19490893,GenomeRNAi,0.536
HRAS,3265,JADE2,23338,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,SRMS,6725,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,POLA1,5422,DLD-1;DLD-1,19490893,GenomeRNAi,0.56
HRAS,3265,TMEM150A,129303,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,RNF130,55819,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,TMEM126A,84233,DLD-1,19490893,GenomeRNAi,0.461
HRAS,3265,PSEN1,5663,DLD-1,19490893,GenomeRNAi,0.491
HRAS,3265,MCPH1,79648,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,ZNF32,7580,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,RXRG,6258,DLD-1;DLD-1,19490893,GenomeRNAi,0.518
HRAS,3265,OXA1L,5018,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,TTC3,7267,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,KLHL8,57563,DLD-1,19490893,GenomeRNAi,0.488
HRAS,3265,ODC1,4953,DLD-1,19490893,GenomeRNAi,0.485
HRAS,3265,MED13L,23389,DLD-1,19490893,GenomeRNAi,0.461
HRAS,3265,TUBAL3,79861,DLD-1,19490893,GenomeRNAi,0.479
HRAS,3265,NRXN1,9378,DLD-1,19490893,GenomeRNAi,0.485
HRAS,3265,TMEM184A,202915,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,UTP14A,10813,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,RAC1,5879,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,PPP1R8,5511,DLD-1;DLD-1;DLD-1,19490893,GenomeRNAi,0.569
HRAS,3265,MAP4,4134,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,KLB,152831,DLD-1,19490893,GenomeRNAi,0.479
HRAS,3265,TMCO5A,145942,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,ICOS,29851,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,TP53I3,9540,DLD-1,19490893,GenomeRNAi,0.479
HRAS,3265,TAF15,8148,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,SULT1A2,6799,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,ST6GALNAC5,81849,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,KCNT2,343450,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,RSPH14,27156,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,KCNG3,170850,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,POLR3F,10621,DLD-1,19490893,GenomeRNAi,0.518
HRAS,3265,PALMD,54873,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,OR14A16,284532,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,TNIK,23043,DLD-1,19490893,GenomeRNAi,0.476
HRAS,3265,PON2,5445,DLD-1,19490893,GenomeRNAi,0.464
HRAS,3265,HSCB,150274,DLD-1,19490893,GenomeRNAi,0.476
HRAS,3265,SCARF1,8578,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,NRM,11270,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,ZPR1,8882,DLD-1,19490893,GenomeRNAi,0.461
HRAS,3265,PLP1,5354,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,MED23,9439,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,PCGF5,84333,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,HSFX1,100506164,DLD-1;DLD-1,19490893,GenomeRNAi,0.509
HRAS,3265,TBX20,57057,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,NR5A1,2516,DLD-1;DLD-1,19490893,GenomeRNAi,0.527
HRAS,3265,KIF5C,3800,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,MICAL1,64780,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,SFXN2,118980,DLD-1,19490893,GenomeRNAi,0.461
HRAS,3265,JADE3,9767,DLD-1,19490893,GenomeRNAi,0.464
HRAS,3265,NUP43,348995,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,PCSK2,5126,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,TRERF1,55809,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,TPP2,7174,DLD-1,19490893,GenomeRNAi,0.47
HRAS,3265,UBE2M,9040,DLD-1;DLD-1,19490893,GenomeRNAi,0.533
HRAS,3265,RPS19,6223,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,TEAD2,8463,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,PSMF1,9491,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,TCTE3,6991,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,NOL4,8715,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,PSMB4,5692,DLD-1,19490893,GenomeRNAi,0.464
HRAS,3265,RAPGEF1,2889,DLD-1,19490893,GenomeRNAi,0.47
HRAS,3265,STAU2,27067,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,PSMD12,5718,DLD-1,19490893,GenomeRNAi,0.473
HRAS,3265,WWC1,23286,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,RPL34,6164,DLD-1,19490893,GenomeRNAi,0.482
HRAS,3265,RGS22,26166,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,RAG2,5897,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,EEPD1,80820,DLD-1,19490893,GenomeRNAi,0.461
HRAS,3265,PLK2,10769,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,SSR3,6747,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,POFUT1,23509,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,LAPTM5,7805,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,UNC80,285175,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,RNF20,56254,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,TTC21B,79809,DLD-1,19490893,GenomeRNAi,0.467
HRAS,3265,MYLIP,29116,DLD-1,19490893,GenomeRNAi,0.509
HRAS,3265,KCNQ5,56479,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,RPS15,6209,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,NCL,4691,DLD-1,19490893,GenomeRNAi,0.467
HRAS,3265,RTL6,84247,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,NDST3,9348,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,TBCD,6904,DLD-1,19490893,GenomeRNAi,0.5
HRAS,3265,USP30,84749,DLD-1,19490893,GenomeRNAi,0.461
HRAS,3265,MDH1,4190,DLD-1,19490893,GenomeRNAi,0.467
HRAS,3265,RNF41,10193,DLD-1,19490893,GenomeRNAi,0.461
HRAS,3265,MRPL3,11222,DLD-1,19490893,GenomeRNAi,0.473
HRAS,3265,TMEM30B,161291,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,SERINC1,57515,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,ZNF556,80032,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,ZNF608,57507,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,PRKCD,5580,Human prostate cancers,21031151,Synlethality,0.855
HRAS,3265,MATN2,4147,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,RSBN1,54665,DLD-1,19490893,GenomeRNAi,0.467
HRAS,3265,SEPTIN1,1731,DLD-1,19490893,GenomeRNAi,0.467
HRAS,3265,PLEKHG2,64857,DLD-1,19490893,GenomeRNAi,0.503
HRAS,3265,WDR37,22884,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,TMEM102,284114,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,IFNA6,3443,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,LMO3,55885,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,NOP56,10528,DLD-1;DLD-1,19490893,GenomeRNAi,0.557
HRAS,3265,NUMB,8650,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,XAGE3,170626,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,MUC17,140453,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,SQSTM1,8878,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,ING1,3621,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,UHRF2,115426,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,RPL35,11224,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,RPS12,6206,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,SNUPN,10073,DLD-1,19490893,GenomeRNAi,0.473
HRAS,3265,PPIL1,51645,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,TXNL4A,10907,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,PPFIA1,8500,DLD-1,19490893,GenomeRNAi,0.461
HRAS,3265,SEPTIN14,346288,DLD-1,19490893,GenomeRNAi,0.47
HRAS,3265,STARD6,147323,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,PROK1,84432,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,NCOR1,9611,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,ZNRF2,223082,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,PNLDC1,154197,DLD-1,19490893,GenomeRNAi,0.467
HRAS,3265,PHF5A,84844,DLD-1,19490893,GenomeRNAi,0.479
HRAS,3265,C4orf54,285556,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,XPO1,7514,DLD-1;DLD-1;DLD-1,19490893,GenomeRNAi,0.563
HRAS,3265,TTC7B,145567,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,SULT4A1,25830,DLD-1,19490893,GenomeRNAi,0.467
HRAS,3265,NOL8,55035,DLD-1,19490893,GenomeRNAi,0.461
HRAS,3265,OSBPL9,114883,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,RPA2,6118,DLD-1,19490893,GenomeRNAi,0.476
HRAS,3265,RPP38,10557,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,SERPINB12,89777,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,LSM5,23658,DLD-1,19490893,GenomeRNAi,0.476
HRAS,3265,RNF40,9810,DLD-1;DLD-1,19490893,GenomeRNAi,0.515
HRAS,3265,POLK,51426,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,OLIG2,10215,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,LYST,1130,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,VPS33A,65082,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,PFDN1,5201,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,NEDD8,4738,DLD-1,19490893,GenomeRNAi,0.473
HRAS,3265,PSMA5,5686,DLD-1;DLD-1,19490893,GenomeRNAi,0.527
HRAS,3265,SLC38A4,55089,DLD-1,19490893,GenomeRNAi,0.467
HRAS,3265,SLC35G2,80723,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,KCTD12,115207,DLD-1,19490893,GenomeRNAi,0.47
HRAS,3265,PSMB6,5694,DLD-1,19490893,GenomeRNAi,0.476
HRAS,3265,TRMT5,57570,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,SEPTIN4,5414,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,GPAT3,84803,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,UBTF,7343,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,USP9Y,8287,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,MOB3A,126308,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,ST7,7982,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,ZBTB5,9925,DLD-1,19490893,GenomeRNAi,0.464
HRAS,3265,MYBPC3,4607,DLD-1,19490893,GenomeRNAi,0.461
HRAS,3265,RIMS1,22999,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,KCNMA1,3778,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,KCNV1,27012,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,MOS,4342,DLD-1,19490893,GenomeRNAi,0.446
HRAS,3265,SPECC1,92521,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,STARD10,10809,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,SMURF2,64750,DLD-1,19490893,GenomeRNAi,0.455
HRAS,3265,ZNF418,147686,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,LOXL2,4017,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,MMEL1,79258,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,RAB22A,57403,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,ZNF584,201514,DLD-1,19490893,GenomeRNAi,0.467
HRAS,3265,SNRPC,6631,DLD-1,19490893,GenomeRNAi,0.488
HRAS,3265,KCNA5,3741,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,TRIM49B,283116,DLD-1;DLD-1,19490893,GenomeRNAi,0.575
HRAS,3265,ZNF512,84450,DLD-1,19490893,GenomeRNAi,0.452
HRAS,3265,KARS1,3735,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,STOML3,161003,DLD-1,19490893,GenomeRNAi,0.44
HRAS,3265,ITFG1,81533,DLD-1,19490893,GenomeRNAi,0.443
HRAS,3265,RBM8A,9939,DLD-1,19490893,GenomeRNAi,0.536
HRAS,3265,POLR1C,9533,DLD-1,19490893,GenomeRNAi,0.497
HRAS,3265,PABPC4L,132430,DLD-1,19490893,GenomeRNAi,0.449
HRAS,3265,TOP2A,7153,DLD-1,19490893,GenomeRNAi,0.458
HRAS,3265,ZC3H15,55854,DLD-1,19490893,GenomeRNAi,0.479
HRAS,3265,NOL10,79954,DLD-1,19490893,GenomeRNAi,0.521
